712280-99999 KILLAM AGDM  ALTA               52.833 -111.867   675.0 2004-08-24 2020-02-06
712290-99999 MANNING AGDM  ALTA              56.967 -117.450   457.0 2004-08-24 2020-02-06
712310-99999 BOW ISLAND                      49.733 -111.450   817.0 1994-02-01 2020-02-06
712320-99999 BOW VALLEY  ALTA                51.083 -115.067  1298.0 1993-06-07 2020-02-06
712340-99999 CLARESHOLM                      50.000 -113.633  1009.0 1994-02-01 2020-02-06
712350-99999 COP UPPER  ALTA                 51.067 -114.217  1235.0 1993-06-07 2020-02-03
712360-99999 CROWSNEST  ALTA                 49.617 -114.483  1303.0 1993-06-07 2020-02-06
712370-99999 DRUMHELLER EAST  ALTA           51.433 -112.667   678.0 2001-09-16 2020-02-06
712380-99999 ELK ISLAND NAT PARK  ALTA       53.683 -112.867   713.7 1993-07-01 2020-02-06
712400-99999 ESTHER 1  ALTA                  51.667 -110.200   707.0 1993-06-07 2020-02-06
712420-99999 LACOMBE CDA 2  ALTA             52.450 -113.750   860.0 1993-06-07 2020-02-06
712430-99999 LETHBRIDGE CDA                  49.700 -112.767   910.0 1994-12-01 2020-02-06
712440-99999 MILK RIVER  ALTA                49.133 -112.050  1050.0 1993-09-08 2020-01-20
712450-99999 NAKISKA RIDGETOP  ALTA          50.933 -115.183  2543.0 1994-03-03 2020-02-06
712460-99999 RED EARTH  ALTA                 56.533 -115.267   546.0 1993-07-01 2020-02-06
712480-99999 SUNDRE A  ALTA                  51.767 -114.683  1114.0 1993-06-07 2020-02-06
712490-99999 THREE HILLS                     51.768 -113.206   857.0 1993-06-07 2020-02-06
712510-99999 VAUXHALL CDA CS  ALTA           50.050 -112.133   779.0 1993-06-07 2020-02-06
712520-99999 WILLOW CREEK 1  ALTA            53.383 -118.333  1402.0 1994-04-14 2020-02-06
712530-99999 GARDEN RIVER  ALTA              58.700 -113.867   241.0 1995-04-23 2019-12-12
712540-99999 CAMROSE  ALTA                   53.033 -112.817   739.0 1994-01-01 2020-02-06
712550-99999 MILDRED LAKE  ALTA              57.033 -111.550   310.0 1994-01-01 2020-02-06
712570-99999 MORRIN AGDM  ALTA               51.650 -112.667   836.0 2004-08-24 2020-02-06
712580-99999 OLDS AGDM  ALTA                 51.750 -114.067  1046.0 2004-08-24 2020-02-06
712590-99999 POLLOCKVILLE AGDM  ALTA         51.117 -111.700   750.0 2004-08-24 2020-02-06
712600-99999 SAULT STE MARIE                 46.485  -84.509   192.0 1986-04-25 2020-02-06
712610-99999 GODERICH  ONT                   43.767  -81.717   214.0 1981-10-26 2020-02-06
712625-99999 NIAGARA DISTRICT                43.192  -79.172    97.8 1983-12-22 2020-02-06
712643-99999 BUTTONVILLE MUNI                43.862  -79.370   198.1 1986-06-20 2019-01-03
712690-99999 SCHULER AGDM  ALTA              50.300 -110.083   800.0 2004-08-24 2020-02-06
712700-99999 COLLINGWOOD  ONT                44.500  -80.217   180.0 1994-12-01 2020-02-06
712740-99999 SMOKY LAKE AGDM  ALTA           54.267 -112.483   680.0 2004-09-13 2020-02-06
712750-99999 ST. PAUL AGDM  ALTA             54.000 -111.267   649.0 2004-07-13 2020-02-06
712760-99999 TWO HILLS AGDM  ALTA            53.617 -111.667   678.0 2004-08-24 2020-02-06
712770-99999 VALLEYVIEW AGDM  ALTA           55.083 -117.183   698.0 2004-10-05 2020-02-06
712780-99999 VERMILLION AGDM  ALTA           53.333 -110.867   623.0 2004-08-24 2020-02-06
712790-99999 SEPT-ILES  QUE                  50.217  -66.250    53.0 2004-08-24 2020-02-06
712820-99999 LAGOON CITY  ONT                44.533  -79.217   221.0 1994-12-01 2020-02-06
712850-99999 ABEE AGDM  ALTA                 54.283 -112.967   664.0 2004-08-24 2020-02-06
712860-99999 ANDREW AGDM  ALTA               53.917 -112.267   625.0 2004-08-24 2020-02-06
712870-99999 ATMORE AGDM  ALTA               54.767 -112.817   574.0 2004-08-24 2020-02-06
712890-99999 STETTLER AGDM  ALTA             52.333 -112.583   795.0 2004-07-13 2020-02-06
712910-99999 CAMERON FALLS (AUT)  ONT        49.150  -88.333   233.0 2003-06-17 2020-02-06
712940-99999 BANCROFT AUTO  ONT              45.067  -77.867   331.0 2001-09-16 2020-02-06
712950-99999 EAR FALLS (AUT)                 50.633  -93.217   363.0 2003-06-17 2020-02-06
712960-99999 EGBERT CS  ONT                  44.233  -79.783   251.0 2004-08-24 2020-02-06
712970-99999 HAMILTON RBG CS  ONT            43.283  -79.900   102.0 2004-08-03 2020-02-06
713000-99999 KEMPTVILLE CS  ONT              45.000  -75.633    99.0 2004-08-24 2020-02-06
713010-99999 KIRKLAND LAKE CS  ONT           48.150  -80.000   324.0 2004-09-21 2020-02-06
713080-99999 TRACADIE  NS  NS                45.600  -61.667    67.0 2004-07-13 2020-02-06
713100-99999 ST. PETERS  PEI                 46.450  -62.567    30.0 2004-06-08 2020-02-06
713110-99999 NAPPAN AUTO  NS                 45.750  -64.233    20.0 2004-09-21 2020-02-06
713130-99999 HAVRE ST PIERRE                 50.283  -63.600    37.8 1994-12-01 2020-02-06
713170-99999 DEBERT                          45.417  -63.467    38.0 2004-09-21 2020-02-06
713190-99999 CHARLEVOIX (MRX)                47.283  -70.633   723.0 1997-12-01 2020-02-06
713220-99999 ARVIAT CLIMATE  NU              61.100  -94.067    10.0 2005-02-01 2020-02-06
713230-99999 BEAUCEVILLE  QUE                46.200  -70.783   229.0 1994-07-28 2020-02-06
713310-99999 ISLAND FALLS (AUT)  SASK        55.533 -102.350   297.0 2004-11-09 2020-02-06
713400-99999 DAPP AGDM  ALTA                 54.317 -113.950   614.0 2004-08-24 2020-02-06
713410-99999 BROCKET AGDM  ALTA              49.617 -113.817  1073.0 2004-05-10 2020-02-06
713420-99999 OYEN AGDM  ALTA                 51.383 -110.350   767.0 2004-09-28 2020-02-06
713430-99999 WRENTHAM AGDM  ALTA             49.500 -112.117   944.0 2004-08-24 2020-02-06
713440-99999 HUSSAR AGDM  ALTA               51.183 -112.500   971.0 2004-05-10 2020-02-06
713460-99999 BARNWELL AGDM  ALTA             49.800 -112.300   824.0 2004-05-10 2020-02-06
713470-99999 FAIRVIEW AGDM  ALTA             56.067 -118.433   655.0 2004-05-18 2020-02-06
713480-99999 PEORIA AGDM  ALTA               55.617 -118.283   621.0 2004-05-10 2020-02-06
713490-99999 RICH LAKE AGDM  ALTA            54.500 -111.700   585.0 2004-05-10 2020-02-06
713500-99999 HARRINGTON CDA CS  PEI          46.350  -63.167    53.0 2004-10-05 2020-02-06
713510-99999 OLIVER AGDM  ALTA               53.650 -113.350   665.0 2004-05-10 2020-02-06
713530-99999 PRENTISS ALBERTA  ALTA          52.433 -113.600   965.0 2004-06-08 2020-02-06
713540-99999 MUNDARE AGDM  ALTA              53.567 -112.300   683.0 2004-09-21 2020-02-06
713620-99999 FORT SMITH CLIMATE  NWT         60.017 -111.917   203.0 2004-08-03 2020-02-06
713640-99999 INUVIK CLIMATE  NWT             68.317 -133.517   103.0 2004-06-08 2020-02-06
713700-99999 SHAWINIGAN CS  QUE              46.550  -72.733   110.0 2001-09-04 2020-02-06
713710-99999 MONTREAL/ST HUBERT              45.517  -73.417    27.4 1955-07-02 2020-02-06
713720-99999 L'ACADIE  QUE                   45.283  -73.333    44.0 1992-05-05 2020-02-06
713730-99999 FRELIGHSBURG  QUE               45.050  -72.850   152.0 1992-05-05 2020-02-06
713740-99999 CAPE WHITTLE  QUE               50.150  -60.050     7.0 1994-01-03 2020-02-06
713750-99999 ILE AUX PERROQUETS  QUE         50.217  -64.200     9.0 1994-01-08 2020-02-06
713760-99999 ST JOVITE  QUE                  46.067  -74.550   239.0 1993-03-20 2020-02-06
713770-99999 STE ANNE DE BELLEVUE 1  QUE     45.417  -73.917    39.0 1994-02-01 2020-02-06
713780-99999 LA TUQUE  QUE                   47.400  -72.783   169.0 1993-07-01 2020-02-06
713790-99999 NORMANDIN  QUE                  48.833  -72.533   137.0 1994-02-01 2020-02-05
713810-99999 MISTOOK  QUE                    48.583  -71.700   113.0 1994-12-01 2020-02-06
713820-99999 PARC DES LAURENTIDES  QUE       47.550  -71.217   791.0 1994-02-01 2020-02-06
713830-99999 BONNARD 1  QUE                  50.717  -71.000   498.0 1993-01-12 2020-02-06
713840-99999 CAP TOURMENTE  QUE              47.067  -70.767     6.0 1994-02-01 2020-02-06
713850-99999 ILE BICQUETTE  QUE              48.400  -68.883     7.0 1994-01-03 2019-01-20
713860-99999 AMQUI  QUE                      48.467  -67.433   166.0 2001-09-16 2019-07-08
713870-99999 ONATCHIWAY  QUE                 48.883  -71.017   304.0 2001-09-16 2020-02-06
713880-99999 LA BAIE                         48.300  -70.917   152.0 2001-09-16 2020-02-05
713890-99999 DESCHAMBAULT CS  QUE            46.683  -71.967    61.0 2001-08-02 2020-02-06
713900-99999 POINTE NOIRE CS  QUE            50.150  -66.433    24.0 2001-09-16 2019-11-05
713910-99999 HIGH FALLS  QC                  45.833  -75.633   195.0 2001-09-16 2020-02-06
713920-99999 STE FOY (U. LAVAL)  QUE         46.780  -71.283    91.0 1997-12-01 2020-02-06
713953-99999 HALIFAX INTL ARPT &             44.883  -63.517   145.0 1949-01-01 1993-03-09
713970-99999 GREENWOOD                       44.984  -64.917    28.0 1955-07-02 2020-02-06
714000-99999 BADGER (AUT)  NFLD              48.967  -56.067   103.0 1981-10-01 2020-02-06
714020-99999 TWILLINGATE (AUT)  NFLD         49.683  -54.800    92.0 1985-09-10 2020-02-06
714030-99999 BEAVER ISLAND (AUT)  NS         44.817  -62.333    16.0 1986-10-27 00:00:00 2020-02-06
714060-99999 FEROLLE POINT (AUT)  NFLD       51.017  -57.100     6.0 1985-08-30 2020-02-06
714080-99999 SAGONA ISLAND  NFLD             47.367  -55.783    60.0 1985-08-14 2020-02-06
714110-99999 WESTERN HEAD  NS                43.983  -64.667    10.0 1977-06-13 2020-02-06
714120-99999 EAST POINT (AUT)  PEI           46.450  -61.983     8.0 1978-08-01 2020-02-06
714150-99999 CARIBOU POINT (AUT)  NS         45.767  -62.683     2.0 1985-08-11 2020-02-06
714170-99999 ENGLEE (AUT)                    50.720  -56.120    30.0 1989-06-07 00:00:00 2020-02-06
714180-99999 ST PAUL ISLAND (AUT)  NS        47.217  -60.133    27.0 1987-06-01 2020-02-06
714190-99999 HART ISLAND (AUT)  NS           45.350  -60.983     8.0 1985-05-22 2020-02-06
714210-99999 LAC EON  QUE                    51.867  -63.283   589.0 1980-03-19 2020-02-06
714230-99999 HEATH POINT  QUE                49.083  -61.700     7.0 1985-01-02 2020-02-06
714240-99999 ILE D'ORLEANS                   47.000  -70.817     4.0 1985-07-01 2020-02-06
714250-99999 CAP MADELEINE  QUE              49.250  -65.317    29.0 1985-11-06 2020-02-06
714260-99999 ILE ROUGE  QUE                  48.067  -69.550     6.0 1984-09-21 2020-02-06
714270-99999 POINTE DES MONTS  QUE           49.317  -67.381     5.9 1985-12-10 2020-02-06
714290-99999 CAP D'ESPOIR  QUE               48.417  -64.317    15.0 1985-09-15 2020-02-06
714300-99999 POINT PETRE (AUT)  ONT          43.833  -77.150    79.0 1977-06-11 2020-02-06
714310-99999 COBOURG (AUT)  ONT              43.950  -78.167    78.0 1977-06-11 2020-02-06
714320-99999 PORT WELLER (AUT)  ONT          43.250  -79.217    79.0 1977-06-11 2020-02-06
714330-99999 CARIBOU ISLAND (AUT)  ONT       47.333  -85.833   187.0 1980-03-01 2020-02-06
714340-99999 PEAWANUCK (AUT)                 54.983  -85.433    53.0 1987-09-28 00:00:00 2020-02-06
714350-99999 UPSALA (AUT)  ONT               49.033  -90.467   489.0 1981-10-26 2020-02-06
714370-99999 BURLINGTON PIERS (AUT)  ONT     43.300  -79.800    77.0 1991-05-01 2020-02-06
714380-99999 WESTERN ISLAND (AUT)  ONT       45.033  -80.367   191.0 1984-06-07 2020-02-06
714390-99999 COVE ISLAND (AUT)  ONT          45.333  -81.733   181.0 1985-09-10 2020-02-06
714410-99999 GRETNA (AUT)  MAN               49.017  -97.550   253.0 1981-10-26 2020-02-06
714420-99999 FISHER BRANCH (AUT)  MAN        51.083  -97.550   253.0 1985-12-01 2020-02-06
714430-99999 SWAN RIVER (AUT)  MAN           52.117 -101.233   335.0 1988-01-05 2020-02-06
714440-99999 WASAGAMING  MAN                 50.650  -99.933   627.0 1991-09-20 2020-02-06
714450-99999 GEORGE ISLAND (AUT)  MAN        52.817  -97.600   223.0 1984-09-21 2020-02-06
714460-99999 SWIFT CURRENT CDA  SASK         50.267 -107.733   825.0 1994-01-11 00:00:00 2020-02-06
714470-99999 MELITA  MAN                     49.283 -100.983   446.0 1990-07-24 2020-02-06
714480-99999 PINAWA  MAN                     50.167  -96.050   268.0 1991-06-11 2020-02-06
714490-99999 SPRAGUE                         49.017  -95.600   329.0 2001-09-16 2020-02-06
714510-99999 SOUTHEND  SASK                  56.333 -103.283   344.0 1990-07-24 2020-02-06
714520-99999 WEYBURN  SASK                   49.700 -103.800   589.0 1990-01-11 2020-02-06
714530-99999 MAPLE CREEK  SASK               49.900 -109.467   767.0 1990-03-14 2020-02-06
714540-99999 WASKESIU LAKE  SASK             53.917 -106.067   569.0 1990-02-08 2020-02-06
714550-99999 LUCKY LAKE  SASK                50.950 -107.150   665.0 1991-01-08 2020-02-06
714560-99999 MELFORT  SASK                   52.817 -104.600   490.0 1991-01-08 2020-02-06
714570-99999 BROOKS  ALTA                    50.550 -111.850   747.0 1991-08-01 2020-02-06
714580-99999 VEGREVILLE  ALTA                53.517 -112.100   639.0 1991-08-01 2020-02-06
714590-99999 LEADER AIRPORT  SASK            50.900 -109.500   676.0 1991-08-22 2020-02-06
714600-99999 KILLARNEY (AUT)  ONT            45.967  -81.483   196.0 1985-09-10 2020-02-06
714620-99999 GREAT DUCK ISLAND               45.633  -82.967   183.0 1985-02-08 2020-02-06
714630-99999 PORT COLBORNE (AUT)  ONT        42.867  -79.250   184.0 1986-01-02 2020-02-06
714640-99999 LONG POINT (AUT)                42.550  -80.050   175.0 1986-01-09 2019-10-16
714650-99999 ERIEAU (AUT)  ONT               42.250  -81.900   178.0 1986-01-17 2020-02-06
714660-99999 SOUTHEAST SHOAL (AUT)  ONT      41.833  -82.467   195.0 1985-12-01 2016-12-16
714720-99999 KINDAKUN ROCKS (AUT)  BC        53.300 -132.767    14.0 1980-10-01 2020-02-06
714730-99999 SATURNA ISLAND  CS              48.783 -123.033    24.0 1980-09-14 2020-02-06
714735-99999 VICTORIA HARBOUR                48.420 -123.330     5.0 1992-10-08 2020-02-06
714740-99999 CLINTON                         51.150 -121.500  1057.0 1981-06-01 2017-03-20
714760-99999 GREY ISLET (AUT)                54.567 -130.683     8.0 1988-03-07 2020-02-06
714770-99999 ROSE SPIT (AUT)  BC             54.150 -131.650     7.0 1986-04-25 2020-02-06
714780-99999 SARTINE ISLAND (AUT)            50.817 -128.900   111.0 1985-01-30 2020-02-06
714790-99999 SOLANDER ISLAND (AUT)  BC       50.100 -127.933    99.0 1985-01-02 2020-02-06
714820-99999 CATHEDRAL POINT (AUT)  BC       52.183 -127.467    31.0 1985-04-22 2020-02-06
714840-99999 BONILLA ISLAND (AUT)  BC        53.500 -130.633    15.0 1986-03-31 2020-02-06
714850-99999 HERBERT ISLAND                  50.933 -127.650  1605.0 1985-01-02 2020-02-06
714860-99999 JASPER WARDEN  ALTA             52.933 -118.033  1020.0 1991-08-01 2020-02-06
714870-99999 ASSINIBOIA AIRPORT  SASK        49.733 -105.933   726.0 1991-09-11 2020-02-06
714880-99999 KEY LAKE A                      57.250 -105.600   514.0 1993-05-31 00:00:00 2010-08-01 14:01:00
714900-99999 ROBERTSON LAKE (AUT)  NU        65.083 -102.417   244.0 1980-03-01 2020-02-06
714930-99999 PARRSBORO                       45.417  -64.350    30.9 2005-01-01 2020-02-06
714950-99999 NEIR AGDM                       51.367 -114.083  1145.0 2004-09-21 2020-02-06
714963-99999 LUPIN ARPT (SAWR)               65.767 -111.250   494.0 1982-06-24 2006-10-31
714970-99999 FORT LIARD  NWT                 60.233 -123.467   213.0 1992-02-19 2020-02-06
715010-99999 HERSCHEL ISLAND  YT             69.567 -138.917     1.0 1986-10-16 2020-02-06
715020-99999 PELLY ISLAND  NWT               69.617 -135.433    17.0 1986-11-01 2020-02-06
715030-99999 DELINE CS  NWT                  65.217 -123.433   213.0 1999-02-01 08:00:00 2020-02-06
715050-99999 HAINES JUNCTION                 60.767 -137.583   595.0 1991-11-06 2020-02-06
715060-99999 ROCK RIVER                      66.983 -136.217   731.0 1991-06-11 2020-02-06
715080-99999 TORONTO CITY  ONT               43.667  -79.400   113.0 2004-08-03 2020-02-06
715100-99999 ROSETOWN EAST  SASK             51.567 -107.917   586.0 1991-09-11 2020-02-06
715110-99999 WATROUS EAST  SASK              51.667 -105.400   526.0 1991-08-01 2020-02-06
715120-99999 LONGUE POINTE DE MINGAN QUE     50.271  -64.226    11.0 1994-02-01 2020-02-06
715150-99999 INDIAN HEAD CDA  SASK           50.550 -103.650   579.0 2001-09-16 2020-02-06
715160-99999 CORONACH SPC  SASK              49.050 -105.483   756.0 1996-05-01 2020-02-06
715170-99999 BLOOD TRIBE AGDM  ALTA          49.567 -113.050   980.0 2004-09-21 2020-02-06
715180-99999 ENCHANT AGDM  ALTA              50.183 -112.433   801.0 2004-09-21 2020-02-06
715190-99999 BOW ISLAND IRRIGATION AGDM      49.867 -111.383   799.0 2004-09-21 2020-02-06
715200-99999 LAC BENOIT  QUE                 51.533  -71.117   549.0 1996-11-01 2020-02-06
715210-99999 MANOUANE EST  QUE               50.650  -70.517   497.0 1994-10-03 2020-02-06
715220-99999 CHUTES DES PASSES  QUE          49.833  -71.167   398.0 1994-09-01 2020-02-06
715230-99999 CHAMOUCHOUANE  QUE              49.267  -73.350   304.0 1994-10-28 2020-02-06
715240-99999 L'ASSOMPTION  QUE               45.800  -73.433    21.0 1994-10-01 2020-02-06
715250-99999 SEVEN PERSONS AGDM  ALTA        49.917 -110.917   766.0 2004-10-05 2020-02-06
715260-99999 STRATHMORE AGDM  ALTA           51.033 -113.283   967.0 2004-10-05 2020-02-06
715280-99999 IRON SPRINGS AGDM  ALTA         49.900 -112.733   858.0 2004-09-21 2020-02-06
715340-99999 BORDEN                          44.250  -79.917   223.0 2003-06-17 2020-02-06
